Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcodes,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
suryaveda-ayurvedic-sunscreen-spf-50-pa-no-white-cast-hyaluronic-acid-aloe-vera-mineral-uv-filters-for-tweens-teenagers-all-skin-types,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10170455.png?v=1783683319,4,"Suryaveda Ayurvedic Sunscreen SPF 50 PA+++++ | No White Cast | Hyaluronic Acid, Aloe Vera & Mineral UV Filters | For Tweens, Teenagers & All Skin Types - CHIC The Botanical Beauty",,,,,,,,
ayurabright-ayurvedic-pigmentation-correcting-cream-reduces-dark-spots-tanning-uneven-skin-tone-herbal-extracts-for-all-skin-types-daily-use,"Ayurabright Ayurvedic Pigmentation Correcting Cream | Reduces Dark Spots, Tanning & Uneven Skin Tone | Herbal Extracts | For All Skin Types | Daily Use","<h2>Ancient herbs for visibly even-toned skin</h2><p>AyuraBright is an Ayurvedic pigmentation-correcting cream powered by herbal extracts. It works on dark spots, tanning and uneven tone — gently, every single day.</p><h3>Why you’ll love it</h3><ul><li>Visibly reduces dark spots and tanning</li><li>Evens and brightens skin tone</li><li>Herbal actives, safe for daily use</li><li>Suits all skin types</li></ul><h3>Key botanicals</h3><p>Ayurvedic herbal brightening extracts</p><h3>How to use</h3><p>Apply a thin layer on cleansed skin morning and night, focusing on pigmented areas. Use SPF during the day.</p><h3>Care</h3><p>Store in a cool, dry place away from direct sunlight. Patch-test before first use. For external use only. 100% botanical, cruelty-free and made in India.</p>",CHIC The Botanical Beauty,Health & Beauty > Personal Care > Cosmetics > Skin Care,Skin Care,"Skin Care, Pigmentation, Brightening, Ayurvedic",true,Title,Default Title,,,,,,,,CHIC-019,0,shopify,100,deny,manual,649.00,849.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/IMG-20260715-WA0018.jpg?v=1784120028,1,"Ayurabright Ayurvedic Pigmentation Correcting Cream | Reduces Dark Spots, Tanning & Uneven Skin Tone | Herbal Extracts | For All Skin Types | Daily Use - CHIC The Botanical Beauty",false,Ayurabright Ayurvedic Pigmentation Correcting Cream | Reduces Dark Spo,"AyuraBright is an Ayurvedic pigmentation-correcting cream powered by herbal extracts. It works on dark spots, tanning and uneven tone — gently, every single day.",,g,,,active
ayurabright-ayurvedic-pigmentation-correcting-cream-reduces-dark-spots-tanning-uneven-skin-tone-herbal-extracts-for-all-skin-types-daily-use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10165832.png?v=1783682992,2,"Ayurabright Ayurvedic Pigmentation Correcting Cream | Reduces Dark Spots, Tanning & Uneven Skin Tone | Herbal Extracts | For All Skin Types | Daily Use - CHIC The Botanical Beauty",,,,,,,,
ayurabright-ayurvedic-pigmentation-correcting-cream-reduces-dark-spots-tanning-uneven-skin-tone-herbal-extracts-for-all-skin-types-daily-use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10165842.png?v=1783682992,3,"Ayurabright Ayurvedic Pigmentation Correcting Cream | Reduces Dark Spots, Tanning & Uneven Skin Tone | Herbal Extracts | For All Skin Types | Daily Use - CHIC The Botanical Beauty",,,,,,,,
ayurabright-ayurvedic-pigmentation-correcting-cream-reduces-dark-spots-tanning-uneven-skin-tone-herbal-extracts-for-all-skin-types-daily-use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10165852.png?v=1783682992,4,"Ayurabright Ayurvedic Pigmentation Correcting Cream | Reduces Dark Spots, Tanning & Uneven Skin Tone | Herbal Extracts | For All Skin Types | Daily Use - CHIC The Botanical Beauty",,,,,,,,
ayurabright-ayurvedic-pigmentation-correcting-cream-reduces-dark-spots-tanning-uneven-skin-tone-herbal-extracts-for-all-skin-types-daily-use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10165901.png?v=1783682992,5,"Ayurabright Ayurvedic Pigmentation Correcting Cream | Reduces Dark Spots, Tanning & Uneven Skin Tone | Herbal Extracts | For All Skin Types | Daily Use - CHIC The Botanical Beauty",,,,,,,,
chic-botanical-beauty-ultimate-bodycare-ritual-combo-pigmentation-repair-body-yogurt-face-body-scrub-d-tan-clay-pack,Chic Botanical Beauty Ultimate Bodycare Ritual Combo | Pigmentation Repair + Body Yogurt + Face & Body Scrub + D-Tan Clay Pack,"<h2>A spa-grade body ritual, at home</h2><p>The Ultimate Bodycare Ritual: exfoliate with the Aloe-Neem scrub, detan with the clay pack, repair pigmentation, and seal it all in with whipped Body Yogurt.</p><h3>Why you’ll love it</h3><ul><li>Four-step spa-grade body ritual at home</li><li>Removes tan and polishes rough skin</li><li>Fades body pigmentation over time</li><li>Deep, lasting moisturisation</li></ul><h3>Key botanicals</h3><p>Neem, Aloe Vera, natural clays, Kokum Butter, herbal extracts</p><h3>How to use</h3><p>Weekly: scrub, then apply the D-tan clay pack for 15 minutes. Daily: repair cream on affected areas and body yogurt all over.</p><h3>Care</h3><p>Store in a cool, dry place away from direct sunlight. Patch-test before first use. For external use only. 100% botanical, cruelty-free and made in India.</p>",CHIC The Botanical Beauty,Health & Beauty > Personal Care > Cosmetics > Skin Care,Combo,"Combo, Body Care, D-Tan, Scrub, Best Seller",true,Title,Default Title,,,,,,,,CHIC-020,0,shopify,100,deny,manual,999.00,1299.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10165523.png?v=1783682802,1,Chic Botanical Beauty Ultimate Bodycare Ritual Combo | Pigmentation Repair + Body Yogurt + Face & Body Scrub + D-Tan Clay Pack - CHIC The Botanical Beauty,false,Chic Botanical Beauty Ultimate Bodycare Ritual Combo | Pigmentation Re,"The Ultimate Bodycare Ritual: exfoliate with the Aloe-Neem scrub, detan with the clay pack, repair pigmentation, and seal it all in with whipped Body Yogurt.",,g,,,active
chic-botanical-beauty-ultimate-bodycare-ritual-combo-pigmentation-repair-body-yogurt-face-body-scrub-d-tan-clay-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10165529.png?v=1783682802,2,Chic Botanical Beauty Ultimate Bodycare Ritual Combo | Pigmentation Repair + Body Yogurt + Face & Body Scrub + D-Tan Clay Pack - CHIC The Botanical Beauty,,,,,,,,
chic-botanical-beauty-ultimate-bodycare-ritual-combo-pigmentation-repair-body-yogurt-face-body-scrub-d-tan-clay-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10165537.png?v=1783682802,3,Chic Botanical Beauty Ultimate Bodycare Ritual Combo | Pigmentation Repair + Body Yogurt + Face & Body Scrub + D-Tan Clay Pack - CHIC The Botanical Beauty,,,,,,,,
chic-botanical-beauty-ultimate-bodycare-ritual-combo-pigmentation-repair-body-yogurt-face-body-scrub-d-tan-clay-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10165544.png?v=1783682802,4,Chic Botanical Beauty Ultimate Bodycare Ritual Combo | Pigmentation Repair + Body Yogurt + Face & Body Scrub + D-Tan Clay Pack - CHIC The Botanical Beauty,,,,,,,,
chic-botanical-beauty-ultimate-bodycare-ritual-combo-pigmentation-repair-body-yogurt-face-body-scrub-d-tan-clay-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10165553.png?v=1783682802,5,Chic Botanical Beauty Ultimate Bodycare Ritual Combo | Pigmentation Repair + Body Yogurt + Face & Body Scrub + D-Tan Clay Pack - CHIC The Botanical Beauty,,,,,,,,
chic-botanical-beauty-ultimate-bodycare-ritual-combo-pigmentation-repair-body-yogurt-face-body-scrub-d-tan-clay-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10165602.png?v=1783682802,6,Chic Botanical Beauty Ultimate Bodycare Ritual Combo | Pigmentation Repair + Body Yogurt + Face & Body Scrub + D-Tan Clay Pack - CHIC The Botanical Beauty,,,,,,,,
natural-pigmentation-repair-cream,Natural Pigmentation Repair Cream,"<h2>Your daily answer to dark spots and patches</h2><p>Our classic Natural Pigmentation Repair Cream visibly fades dark spots, patches and uneven tone with a gentle, plant-based formula you can trust daily.</p><h3>Why you’ll love it</h3><ul><li>Targets stubborn dark spots and patches</li><li>Evens tone for a brighter complexion</li><li>Lightweight, non-greasy, daily-use formula</li></ul><h3>Key botanicals</h3><p>Natural brightening botanicals and herbal extracts</p><h3>How to use</h3><p>Dab onto cleansed skin over affected areas twice daily. Pair with sunscreen for best results.</p><h3>Care</h3><p>Store in a cool, dry place away from direct sunlight. Patch-test before first use. For external use only. 100% botanical, cruelty-free and made in India.</p>",CHIC The Botanical Beauty,Health & Beauty > Personal Care > Cosmetics > Skin Care,Skin Care,"Skin Care, Pigmentation, Brightening, Best Seller",true,Title,Default Title,,,,,,,,CHIC-021,0,shopify,100,deny,manual,290.00,399.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10165249.png?v=1783682636,1,Natural Pigmentation Repair Cream - CHIC The Botanical Beauty,false,Natural Pigmentation Repair Cream | CHIC The Botanical Beauty,"Our classic Natural Pigmentation Repair Cream visibly fades dark spots, patches and uneven tone with a gentle, plant-based formula you can trust daily.",,g,,,active
natural-pigmentation-repair-cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10165257.png?v=1783682636,2,Natural Pigmentation Repair Cream - CHIC The Botanical Beauty,,,,,,,,
natural-pigmentation-repair-cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10165305.png?v=1783682636,3,Natural Pigmentation Repair Cream - CHIC The Botanical Beauty,,,,,,,,
natural-pigmentation-repair-cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10165312.png?v=1783682636,4,Natural Pigmentation Repair Cream - CHIC The Botanical Beauty,,,,,,,,
natural-pigmentation-repair-cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10165323.png?v=1783682636,5,Natural Pigmentation Repair Cream - CHIC The Botanical Beauty,,,,,,,,
natural-pigmentation-repair-cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10165332.png?v=1783682636,6,Natural Pigmentation Repair Cream - CHIC The Botanical Beauty,,,,,,,,
handmade-kajal,Handmade Kajal,"<h2>Deep black definition, handmade the traditional way</h2><p>A smooth, deeply pigmented kajal made by hand the traditional way — with nourishing natural ingredients that are kind to delicate eyes.</p><h3>Why you’ll love it</h3><ul><li>Intense black payoff in one swipe</li><li>Handmade with natural, eye-safe ingredients</li><li>Soothes rather than irritates</li><li>Smudge-friendly, classic finish</li></ul><h3>Key botanicals</h3><p>Traditional natural waxes, oils and carbon black</p><h3>How to use</h3><p>Glide gently along the waterline or lash line. Remove with any facial oil or cleanser.</p><h3>Care</h3><p>Store in a cool, dry place away from direct sunlight. Patch-test before first use. For external use only. 100% botanical, cruelty-free and made in India.</p>",CHIC The Botanical Beauty,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup,Makeup,"Makeup, Kajal, Handmade, Natural",true,Title,Default Title,,,,,,,,CHIC-022,0,shopify,100,deny,manual,199.00,299.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10164952.png?v=1783682411,1,Handmade Kajal - CHIC The Botanical Beauty,false,Handmade Kajal | CHIC The Botanical Beauty,"A smooth, deeply pigmented kajal made by hand the traditional way — with nourishing natural ingredients that are kind to delicate eyes.",,g,,,active
handmade-kajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10164958.png?v=1783682411,2,Handmade Kajal - CHIC The Botanical Beauty,,,,,,,,
pigmentation-repair-cream-and-aloe-vera-neem-scrub-combo,Pigmentation Repair Cream and Aloe Vera Neem Scrub Combo,"<h2>Two steps to clearer, brighter skin</h2><p>Exfoliate away dullness with the Aloe Vera & Neem Scrub, then let the Pigmentation Repair Cream work on spots and patches — a simple two-step path to clearer skin.</p><h3>Why you’ll love it</h3><ul><li>Scrub preps skin for better absorption</li><li>Cream fades spots and evens tone</li><li>Gentle, plant-powered pairing</li></ul><h3>Key botanicals</h3><p>Neem, Aloe Vera, natural brightening botanicals</p><h3>How to use</h3><p>Scrub 2–3 times weekly. Apply the repair cream daily on cleansed skin.</p><h3>Care</h3><p>Store in a cool, dry place away from direct sunlight. Patch-test before first use. For external use only. 100% botanical, cruelty-free and made in India.</p>",CHIC The Botanical Beauty,Health & Beauty > Personal Care > Cosmetics > Skin Care,Combo,"Combo, Skin Care, Pigmentation, Scrub",true,Title,Default Title,,,,,,,,CHIC-023,0,shopify,100,deny,manual,299.00,399.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10164444.png?v=1783682099,1,Pigmentation Repair Cream and Aloe Vera Neem Scrub Combo - CHIC The Botanical Beauty,false,Pigmentation Repair Cream and Aloe Vera Neem Scrub Combo | CHIC The Bo,"Exfoliate away dullness with the Aloe Vera & Neem Scrub, then let the Pigmentation Repair Cream work on spots and patches — a simple two-step path to clearer skin.",,g,,,active
pigmentation-repair-cream-and-aloe-vera-neem-scrub-combo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot_2026-07-10_164542.png?v=1783682214,2,Pigmentation Repair Cream and Aloe Vera Neem Scrub Combo - CHIC The Botanical Beauty,,,,,,,,
pigmentation-repair-cream-and-aloe-vera-neem-scrub-combo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot_2026-07-10_164552.png?v=1783682213,3,Pigmentation Repair Cream and Aloe Vera Neem Scrub Combo - CHIC The Botanical Beauty,,,,,,,,
pigmentation-repair-cream-and-aloe-vera-neem-scrub-combo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot_2026-07-10_164559.png?v=1783682213,4,Pigmentation Repair Cream and Aloe Vera Neem Scrub Combo - CHIC The Botanical Beauty,,,,,,,,
pigmentation-repair-cream-and-aloe-vera-neem-scrub-combo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot_2026-07-10_164609.png?v=1783682213,5,Pigmentation Repair Cream and Aloe Vera Neem Scrub Combo - CHIC The Botanical Beauty,,,,,,,,
pigmentation-repair-cream-and-aloe-vera-neem-scrub-combo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot_2026-07-10_164619.png?v=1783682213,6,Pigmentation Repair Cream and Aloe Vera Neem Scrub Combo - CHIC The Botanical Beauty,,,,,,,,
pigmentation-repair-cream-and-aloe-vera-neem-scrub-combo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot_2026-07-10_164631.png?v=1783682213,7,Pigmentation Repair Cream and Aloe Vera Neem Scrub Combo - CHIC The Botanical Beauty,,,,,,,,
pigmentation-repair-cream-pack-of-2,Pigmentation Repair Cream Pack Of 2,"<h2>Keep the brightening ritual going</h2><p>Two jars of our bestselling Natural Pigmentation Repair Cream — keep your routine going without interruption, at a better value.</p><h3>Why you’ll love it</h3><ul><li>Visibly fades dark spots and patches</li><li>Evens and brightens skin tone</li><li>Value pack for uninterrupted daily use</li></ul><h3>Key botanicals</h3><p>Natural brightening botanicals and herbal extracts</p><h3>How to use</h3><p>Apply on cleansed skin twice daily over affected areas. Always follow with SPF in the morning.</p><h3>Care</h3><p>Store in a cool, dry place away from direct sunlight. Patch-test before first use. For external use only. 100% botanical, cruelty-free and made in India.</p>",CHIC The Botanical Beauty,Health & Beauty > Personal Care > Cosmetics > Skin Care,Skin Care,"Skin Care, Pigmentation, Value Pack",true,Title,Default Title,,,,,,,,CHIC-024,0,shopify,100,deny,manual,399.00,549.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10164144.png?v=1783681980,1,Pigmentation Repair Cream Pack Of 2 - CHIC The Botanical Beauty,false,Pigmentation Repair Cream Pack Of 2 | CHIC The Botanical Beauty,"Two jars of our bestselling Natural Pigmentation Repair Cream — keep your routine going without interruption, at a better value.",,g,,,active
pigmentation-repair-cream-pack-of-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10164153.png?v=1783681980,2,Pigmentation Repair Cream Pack Of 2 - CHIC The Botanical Beauty,,,,,,,,
pigmentation-repair-cream-pack-of-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10164204.png?v=1783681980,3,Pigmentation Repair Cream Pack Of 2 - CHIC The Botanical Beauty,,,,,,,,
chic-botanical-hair-spa-ritual-combo-keratin-shampoo-spa-conditioner-herbal-hair-oil-scalp-massager,"Chic Botanical Hair Spa Ritual Combo | Keratin Shampoo, Spa Conditioner, Herbal Hair Oil + Scalp Massager","<h2>A complete salon hair spa, at home</h2><p>A complete salon hair spa at home: Keratin Shampoo, Spa Conditioner, Herbal Hair Oil and a Scalp Massager — four steps to visibly healthier, silkier hair.</p><h3>Why you’ll love it</h3><ul><li>Keratin cleanse repairs and smooths strands</li><li>Spa conditioner deep-nourishes and detangles</li><li>Herbal oil strengthens roots, reduces hair fall</li><li>Massager boosts circulation and relaxation</li></ul><h3>Key botanicals</h3><p>Keratin proteins, Ayurvedic herb-infused oils, botanical conditioners</p><h3>How to use</h3><p>Oil and massage the scalp 1–2 hours before washing. Shampoo, then condition mid-lengths to ends. Repeat 2–3 times weekly.</p><h3>Care</h3><p>Store in a cool, dry place away from direct sunlight. Patch-test before first use. For external use only. 100% botanical, cruelty-free and made in India.</p>",CHIC The Botanical Beauty,Health & Beauty > Personal Care > Hair Care,Hair Care,"Hair Care, Combo, Hair Spa, Keratin, Best Seller",true,Title,Default Title,,,,,,,,CHIC-025,0,shopify,100,deny,manual,799.00,1049.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10163950.png?v=1783681815,1,"Chic Botanical Hair Spa Ritual Combo | Keratin Shampoo, Spa Conditioner, Herbal Hair Oil + Scalp Massager - CHIC The Botanical Beauty",false,"Chic Botanical Hair Spa Ritual Combo | Keratin Shampoo, Spa Conditione","A complete salon hair spa at home: Keratin Shampoo, Spa Conditioner, Herbal Hair Oil and a Scalp Massager — four steps to visibly healthier, silkier hair.",,g,,,active
chic-botanical-hair-spa-ritual-combo-keratin-shampoo-spa-conditioner-herbal-hair-oil-scalp-massager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10163959.png?v=1783681815,2,"Chic Botanical Hair Spa Ritual Combo | Keratin Shampoo, Spa Conditioner, Herbal Hair Oil + Scalp Massager - CHIC The Botanical Beauty",,,,,,,,
chic-botancial-beauty-ultimate-facial-ritual-combo-facewash-d-tan-mas,"CHIC Botanical Beauty Ultimate Facial Ritual Combo | Facewash, D-Tan Mask & More","<h2>The parlour-glow facial, bottled for home</h2><p>The Ultimate Facial Ritual brings the parlour glow home: Probiotic Facewash, D-Tan mask and the CHIC facial essentials for fresh, radiant skin in under thirty minutes.</p><h3>Why you’ll love it</h3><ul><li>Complete facial ritual in one combo</li><li>Removes tan, dullness and buildup</li><li>Probiotic cleanse protects the skin barrier</li><li>Radiant, even-toned finish</li></ul><h3>Key botanicals</h3><p>Probiotics, natural clays, botanical brighteners</p><h3>How to use</h3><p>Cleanse, apply the D-tan mask for 15 minutes, rinse and moisturise. Weekly for best results.</p><h3>Care</h3><p>Store in a cool, dry place away from direct sunlight. Patch-test before first use. For external use only. 100% botanical, cruelty-free and made in India.</p>",CHIC The Botanical Beauty,Health & Beauty > Personal Care > Cosmetics > Skin Care,Combo,"Combo, Skin Care, Facial, D-Tan, Best Seller",true,Title,Default Title,,,,,,,,CHIC-026,0,shopify,100,deny,manual,999.00,1299.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10163115.png?v=1783681390,1,"CHIC Botanical Beauty Ultimate Facial Ritual Combo | Facewash, D-Tan Mask & More - CHIC The Botanical Beauty",false,"CHIC Botanical Beauty Ultimate Facial Ritual Combo | Facewash, D-Tan M","The Ultimate Facial Ritual brings the parlour glow home: Probiotic Facewash, D-Tan mask and the CHIC facial essentials for fresh, radiant skin in under thirty minutes.",,g,,,active
chic-botancial-beauty-ultimate-facial-ritual-combo-facewash-d-tan-mas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10163127.png?v=1783681389,2,"CHIC Botanical Beauty Ultimate Facial Ritual Combo | Facewash, D-Tan Mask & More - CHIC The Botanical Beauty",,,,,,,,
chic-botancial-beauty-ultimate-facial-ritual-combo-facewash-d-tan-mas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10163136.png?v=1783681390,3,"CHIC Botanical Beauty Ultimate Facial Ritual Combo | Facewash, D-Tan Mask & More - CHIC The Botanical Beauty",,,,,,,,
chic-botancial-beauty-ultimate-facial-ritual-combo-facewash-d-tan-mas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10163145.png?v=1783681389,4,"CHIC Botanical Beauty Ultimate Facial Ritual Combo | Facewash, D-Tan Mask & More - CHIC The Botanical Beauty",,,,,,,,
chic-botancial-beauty-ultimate-facial-ritual-combo-facewash-d-tan-mas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10163155.png?v=1783681389,5,"CHIC Botanical Beauty Ultimate Facial Ritual Combo | Facewash, D-Tan Mask & More - CHIC The Botanical Beauty",,,,,,,,
chic-botancial-beauty-ultimate-facial-ritual-combo-facewash-d-tan-mas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10163214.png?v=1783681389,6,"CHIC Botanical Beauty Ultimate Facial Ritual Combo | Facewash, D-Tan Mask & More - CHIC The Botanical Beauty",,,,,,,,
chic-botancial-beauty-ultimate-facial-ritual-combo-facewash-d-tan-mas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10163225.png?v=1783681390,7,"CHIC Botanical Beauty Ultimate Facial Ritual Combo | Facewash, D-Tan Mask & More - CHIC The Botanical Beauty",,,,,,,,
chic-botancial-beauty-ultimate-facial-ritual-combo-facewash-d-tan-mas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10163233.png?v=1783681389,8,"CHIC Botanical Beauty Ultimate Facial Ritual Combo | Facewash, D-Tan Mask & More - CHIC The Botanical Beauty",,,,,,,,
handmade-lip-balm,Handmade Lip Balm,"<h2>Butter-soft lips, made by hand</h2><p>A buttery, handmade lip balm that melts in to heal dry, chapped lips — pure botanical butters and oils, nothing else.</p><h3>Why you’ll love it</h3><ul><li>Instantly softens dry, chapped lips</li><li>Natural butters lock in moisture for hours</li><li>Handmade in small batches</li><li>Safe, edible-grade ingredients</li></ul><h3>Key botanicals</h3><p>Natural butters, cold-pressed oils, beeswax</p><h3>How to use</h3><p>Swipe on whenever lips feel dry; layer generously overnight for a lip-mask effect.</p><h3>Care</h3><p>Store in a cool, dry place away from direct sunlight. Patch-test before first use. For external use only. 100% botanical, cruelty-free and made in India.</p>",CHIC The Botanical Beauty,Health & Beauty > Personal Care > Cosmetics > Skin Care > Lip Balms & Treatments,Lip Care,"Lip Care, Handmade, Natural, Balm",true,Title,Default Title,,,,,,,,CHIC-027,0,shopify,100,deny,manual,299.00,399.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10162103.png?v=1783680727,1,Handmade Lip Balm - CHIC The Botanical Beauty,false,Handmade Lip Balm | CHIC The Botanical Beauty,"A buttery, handmade lip balm that melts in to heal dry, chapped lips — pure botanical butters and oils, nothing else.",,g,,,active
handmade-lip-balm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10162145.png?v=1783680727,2,Handmade Lip Balm - CHIC The Botanical Beauty,,,,,,,,
